,sentence,sentence_id
1688,"More than anything else, though, it was the timing of her confirmation, in December, 2017, that made Nielsen particularly vulnerable; it coincided with an uptick in regional migration, which enabled her detractors within the Administration to portray her to the President as ineffectual and insufficiently loyal to his agenda.","(4, 104)"
1689,Nielsen managed to stay in her post only because there was no obvious way for Trump to remove her.,"(4, 105)"
1690,"The Administration cant get rid of Nielsen, a D.H.S.","(4, 106)"
1691,official told me that spring.,"(4, 107)"
1692,She doesnt even have a deputy right now to fill in for her if she leaves.,"(4, 108)"
1693,,"(4, 109)"
1694,"On Sunday evening, Nielsen still did not have a confirmed deputy to succeed her when, under pressure from the President, she announced her resignation.","(4, 200)"
1695,"In March, after months of steady increases in the number of immigrants arriving at the southern border, U.S. authorities arrested nearly a hundred thousand people.","(4, 201)"
1696,"It was the highest rate of monthly apprehensions in more than a decade, and the Departments enforcement agencies have had to release hundreds of families into the country because the government no longer has the capacity to hold them all.","(4, 202)"
1697,"Trump has responded by declaring a national emergency, moving to cut all aid to Central America and threatening to close ports of entry along the southern border.","(4, 203)"
1698,"Publicly, Nielsen supported the President, but privately, one Administration official told CNN, she felt that the situation was untenable and Trump was becoming increasingly unhinged .","(4, 204)"
1699,.,"(4, 205)"
1700,.,"(4, 206)"
1701,"and making unreasonable and even impossible requests. At 5 P.M. on Sunday, Nielsen travelled to the White House to discuss border policy with the President; when she emerged, the President announced her departure.","(4, 207)"
1702,,"(4, 208)"
1703,"Whats most striking about Nielsens exit isnt that she left at a moment of political upheaval, or even that she managed to hang on to her post for as long as she did.","(4, 300)"
1704,"In the past year, even as Nielsen pursued the most aggressive enforcement strategy of any secretary in the history of the department, Trump saw her as too weak to be trusted.","(4, 301)"
1705,The Administrations most controversial immigration policiesfrom family separation to the recent overhaul of asylum practices known as Remain in Mexicoall happened on Nielsens watch.,"(4, 302)"
1706,She defended these policies to the press and to Congress and frequently lied in the process.,"(4, 303)"
1707,"Nielsen continues to claim, for instance, that the Trump Administration never had a policy of separating families at the border.","(4, 304)"
1708,"She was willing to toe the Trump line in ways that were dishonest, one Administration official told me.","(4, 305)"
1709,The worst part about her time at D.H.S.,"(4, 306)"
1710,"is that she hasnt been an honest broker. The greatest irony of Nielsens tenure may be that, in an Administration full of anti-immigration stalwarts, she was not an ideologue but an opportunist.","(4, 307)"
1711,"While she was never a true believer, like Stephen Miller, she became nearly as notorious, having weaponized immigration policy in the battle for her own political survival.","(4, 308)"
1712,,"(4, 309)"
1713,"Last May, the Secretary of Homeland Security, Kirstjen Nielsen, threatened to resign after President Trump humiliated her in a Cabinet meeting.","(4, 100)"
1714,"At the time, the number of Central American migrants arriving at the U.S. border was rising, with fifty thousand people being arrested each month, and the President was blaming her personally.","(4, 101)"
1715,Why dont you have solutions? he demanded at the meeting.,"(4, 102)"
1716,"How is this still happening? Influential figures in the White House, led by Stephen Miller, the Presidents senior policy adviser, had long been suspicious of Nielsens establishment credentials, and Trump, who personally disliked her, had always resented the fact that her mentor, John Kelly, who was then the White House chief of staff, had forced her nomination on him.","(4, 103)"
1717,"More than anything else, though, it was the timing of her confirmation, in December, 2017, that made Nielsen particularly vulnerable; it coincided with an uptick in regional migration, which enabled her detractors within the Administration to portray her to the President as ineffectual and insufficiently loyal to his agenda.","(4, 104)"
1718,Nielsen managed to stay in her post only because there was no obvious way for Trump to remove her.,"(4, 105)"
1719,"The Administration cant get rid of Nielsen, a D.H.S.","(4, 106)"
1720,official told me that spring.,"(4, 107)"
1721,She doesnt even have a deputy right now to fill in for her if she leaves.,"(4, 108)"
1722,,"(4, 109)"
1723,"On Sunday evening, Nielsen still did not have a confirmed deputy to succeed her when, under pressure from the President, she announced her resignation.","(4, 200)"
1724,"In March, after months of steady increases in the number of immigrants arriving at the southern border, U.S. authorities arrested nearly a hundred thousand people.","(4, 201)"
1725,"It was the highest rate of monthly apprehensions in more than a decade, and the Departments enforcement agencies have had to release hundreds of families into the country because the government no longer has the capacity to hold them all.","(4, 202)"
1726,"Trump has responded by declaring a national emergency, moving to cut all aid to Central America and threatening to close ports of entry along the southern border.","(4, 203)"
1727,"Publicly, Nielsen supported the President, but privately, one Administration official told CNN, she felt that the situation was untenable and Trump was becoming increasingly unhinged .","(4, 204)"
1728,.,"(4, 205)"
1729,.,"(4, 206)"
1730,"and making unreasonable and even impossible requests. At 5 P.M. on Sunday, Nielsen travelled to the White House to discuss border policy with the President; when she emerged, the President announced her departure.","(4, 207)"
1731,,"(4, 208)"
1732,"Whats most striking about Nielsens exit isnt that she left at a moment of political upheaval, or even that she managed to hang on to her post for as long as she did.","(4, 300)"
1733,"In the past year, even as Nielsen pursued the most aggressive enforcement strategy of any secretary in the history of the department, Trump saw her as too weak to be trusted.","(4, 301)"
1734,The Administrations most controversial immigration policiesfrom family separation to the recent overhaul of asylum practices known as Remain in Mexicoall happened on Nielsens watch.,"(4, 302)"
1735,She defended these policies to the press and to Congress and frequently lied in the process.,"(4, 303)"
1736,"Nielsen continues to claim, for instance, that the Trump Administration never had a policy of separating families at the border.","(4, 304)"
1737,"She was willing to toe the Trump line in ways that were dishonest, one Administration official told me.","(4, 305)"
1738,The worst part about her time at D.H.S.,"(4, 306)"
1739,"is that she hasnt been an honest broker. The greatest irony of Nielsens tenure may be that, in an Administration full of anti-immigration stalwarts, she was not an ideologue but an opportunist.","(4, 307)"
