ArticleID,Article Name,HIT_ID,WorkerID,Sentence Order #,Sentence,Is_Relevant (Yes/No),Sentence_1.input,Sentence_2.input,Sentence_3.input,Sentence_4.input,Sentence_5.input,Sentence_6.input,Sentence_7.input,Sentence_8.input,Sentence_9.input,Sentence_10.input,Sentence_11.input,Sentence_12.input,Sentence_13.input,Sentence_14.input,Sentence_15.input,Sentence_16.input,Sentence_17.input,Sentence_18.input,Sentence_19.input,Sentence_20.input,Sentence_21.input,Sentence_22.input,Sentence_23.input,Sentence_24.input,Sentence_25.input,Sentence_1.output,Sentence_2.output,Sentence_3.output,Sentence_4.output,Sentence_5.output,Sentence_6.output,Sentence_7.output,Sentence_8.output,Sentence_9.output,Sentence_10.output,Sentence_11.output,Sentence_12.output,Sentence_13.output,Sentence_14.output,Sentence_15.output,Sentence_16.output,Sentence_17.output,Sentence_18.output,Sentence_19.output,Sentence_20.output,Sentence_21.output,Sentence_22.output,Sentence_23.output,Sentence_24.output,Sentence_25.output
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT526,Worker526,55,"Netanyahu would have another incentive, however, to coddle the most extremist of those parties, who, in turn, could play on his legal problems to gain access to power.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT527,Worker527,56,"His hearings are scheduled for July and, if he is not cleared, which seems likely, he will be forced to stand trial; according to precedent and Supreme Court rulings, ministers who are indicted must resign.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT528,Worker528,57,Netanyahu’s way around this is to form a coalition that will urgently pass two laws.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT529,Worker529,58,"The first, already pending in various versions, would give the Knesset the right to overturn, by a simple majority, any Supreme Court decision that strikes down an existing law as unconstitutional; the second would make it illegal to indict a sitting Prime Minister, as opposed to an ordinary minister.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT530,Worker530,59,"In effect, Netanyahu would be putting himself above the law.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT531,Worker531,60,"Only the various ultra-nationalist and Kahanist parties have signalled that they would go along with this plan; Netanyahu is their ticket into the government, and they already regard the Supreme Court as their nemesis.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT532,Worker532,61,"Pandering to their voters, Netanyahu promised on Saturday that his next government would apply Israeli law to virtually all West Bank settlements—in effect, annexing large swaths of Palestinian territory.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT533,Worker533,62,"Arguably, this is his most audacious move so far.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT534,Worker534,63,"The promise may unsettle some wavering voters, and, ironically, if it draws more rightist voters to the Likud, Netanyahu may gain his plurality at the cost of a smaller rightist party’s failure to pass the threshold, thus weakening or even endangering his bloc’s majority.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT535,Worker535,64,Netanyahu wins narrowly—and faces a Likud revolt.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT536,Worker536,65,"If Netanyahu’s bloc does win only a bare majority, his ability to form a government won’t be much better than Gantz’s.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT537,Worker537,66,"Smaller, extremist parties would have the leverage to demand being put in charge of key ministries.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT538,Worker538,67,"They could also preëmpt any consideration of the Trump peace plan, which is expected to make some gestures toward eventual Palestinian sovereignty, however reduced in scope.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT539,Worker539,68,"In either case, senior Likud leaders—for example, Gideon Sa’ar, the former education minister who has tangled with Netanyahu in the past—would not be pleased with the idea of ceding power to the smaller parties.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT540,Worker540,69,"Moshe Kahlon, whose support Netanyahu may need again, has, for his part, always protected the Supreme Court.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT541,Worker541,70,Either man might inherit the Likud’s leadership if Netanyahu were forced out.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT542,Worker542,71,"The former Prime Minister Ehud Olmert, an experienced veteran of similar negotiations, has privately indicated that he doubts senior Likud ministers would be ready to sacrifice their political futures, and give up so many senior positions in the cabinet, just to save the Prime Minister for the few months until his hearings may force him to face trial.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT543,Worker543,72,A unity government is negotiated.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT544,Worker544,73,This is a radical possibility that may appear less so as the post-election dust settles.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT545,Worker545,74,"If Netanyahu’s pending indictments were not a stumbling block, the conundrum facing both leading parties would militate for a government of national unity, which would keep out the ultra-rightists and the Kahanists, and could expand to include, say, Labor and Kulanu.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT546,Worker546,75,"Indeed, in ordinary years, such a government would seem irresistible.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT547,Worker547,76,"It might entail a rotation agreement—as Labor and Likud had in a unity government established in 1984—with one leader holding the Prime Minister’s job for the first two years of a four-year term, and the other for the last two.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT548,Worker548,77,"The President, Reuven Rivlin, concerned about the integrity of civil society and its judicial institutions, is reported to be entertaining this idea.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT549,Worker549,78,It’s hard to believe that a vast majority of voters for both parties wouldn’t see it as a relief.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT550,Worker550,79,Gantz’s animus for Netanyahu is real.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT551,Worker551,80,"But he was secretly recorded saying that “the door is closed but not locked,” regarding joining with the Likud in a unity government—if Netanyahu’s criminal proceedings don’t get in the way.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT552,Worker552,81,"This might be interpreted as wanting to wait until the hearings determine, finally, whether the Prime Minister will be indicted.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT553,Worker553,82,Other arrangements might become plausible as the most obvious options narrow.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT554,Worker554,83,"Blue and White leaders might break away and join Netanyahu without Gantz, or various Likud leaders might join with Gantz without Netanyahu.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT555,Worker555,84,"Rationalizations, from both sides, would not be wanting.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT556,Worker556,85,A unity government is installed.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT557,Worker557,86,"Netanyahu’s proceedings are in the way, however.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT558,Worker558,87,And it is hard to see how any unity government—any leaders other than Netanyahu sycophants in the Likud and right-extremists—will agree to hand Netanyahu new laws that tamper with basic constitutional law.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT559,Worker559,88,"The only way that he could be moved aside is if Rivlin, who has long been alienated from him, consults with all parties, concedes a virtual tie, and turns to a third member of the Knesset—say, a veteran Likud rival such as Sa’ar—and asks that member to assemble a coalition.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT560,Worker560,89,"The move would be unprecedented, and it would have to be coördinated with Gantz, but he has already made it clear that he would go for a coalition with the Likud sans Netanyahu—if only to keep the Kahanists out.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT561,Worker561,90,"There is much to learn from this campaign, none of it reassuring.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT562,Worker562,91,"Like Trump’s supporters, Netanyahu’s often seem to so deeply identify with his everyman posturing, his regional bullying, and his nationalist resentments that democratic institutions can be made to appear as just another élitist preoccupation.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT563,Worker563,92,"The Passover Haggadah, which will be read in a couple of weeks’ time, says that the “simple son” is answered with shows of strength.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT564,Worker564,93,Netanyahu has grasped the lesson.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT565,Worker565,0,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election Bernard Avishai If the final polls on the Israeli election are to be believed—by law, there will be no more revealed before the voting begins, on Tuesday morning—things are looking better for Prime Minister Benjamin Netanyahu’s Likud Party than for Blue and White, the new centrist party led by the former military Chief of Staff Benny Gantz.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT566,Worker566,1,"The two continue to run neck and neck in the race for a plurality in the Knesset—with about thirty seats each, out of a total of a hundred and twenty.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT567,Worker567,2,"But both are running with a bloc of smaller parties, and Netanyahu’s bloc seems more likely than Gantz’s to win a sixty-one-seat Knesset majority.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT568,Worker568,3,The President typically bestows a mandate to form a government on the leader of the party that wins a plurality—except in cases where a bloc of parties led by someone else wins a clear majority.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT569,Worker569,4,"That is how Netanyahu won in 2009, and it’s why the polls still favor him.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT570,Worker570,5,"A majority of voters are now either hoping that he will remain in office, or are bracing for it.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT571,Worker571,6,"In a recent Channel 12 poll, fifty-eight per cent of respondents said that Netanyahu will be the next Prime Minister.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT572,Worker572,7,But only thirty-six per cent wanted him to be.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT573,Worker573,8,"Given the quirks of the Israeli electoral system, though, the polls may prove misleading.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT574,Worker574,9,"The margin of error is around four per cent, which means that it may be impossible to divine the fates of the all-important smaller parties.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT575,Worker575,10,Each must win three and a quarter per cent of the total vote in order to enter the Knesset; a vote for a party that does not clear that threshold is simply wasted.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT576,Worker576,11,"Fully seven parties—two in Gantz’s potential bloc, five in Netanyahu’s—have been polling close to extinction at various points in the campaign.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT577,Worker577,12,"Moreover, according to an April 2nd poll, more than eight per cent of voters are still undecided.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT578,Worker578,13,So Gantz’s bloc could squeak out a win.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT579,Worker579,14,Or Netanyahu’s could win in a landslide.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT580,Worker580,15,"Or either leader could win a plurality for his party, but not a majority for his bloc.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT581,Worker581,16,"In fact, the polls reveal little about the serious difficulties that either of them, even with a clear win, will face in forming a government.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT582,Worker582,17,Consider the head-spinning possibilities: Gantz wins outright—and his problems begin.,Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT583,Worker583,18,"For Blue and White to win a plurality, a significant number of secular, formerly right-of-center voters will have to support it.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT584,Worker584,19,So will a significant number of young first-time voters.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT585,Worker585,20,"This is a tall order: to most Israelis, the business sector seems strong, as does the deterrence of enemies, and Netanyahu gets credit for both.",Yes,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT586,Worker586,21,So even young Israelis tend to skew right.,No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT587,Worker587,22,"A poll conducted by the Israel Democracy Institute shows that among Israelis aged sixty-five and older, Gantz beats Netanyahu fifty-three per cent to thirty-five; among voters aged eighteen to twenty-four, Netanyahu beats Gantz sixty-five per cent to seventeen.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT588,Worker588,23,"Gantz and his allies have been courting these secular, security-minded voters, promising to provide a hard line on security—three of the four senior leaders of Blue and White are former generals—and that he will form a government only with Zionist (read: non-Arab) parties.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",HIT589,Worker589,24,"He is also stressing the importance of the rule of law, warning of Netanyahu’s alliance with messianists and proto-fascist followers of the late Rabbi Meir Kahane—of the danger that Netanyahu is turning Israel into an authoritarian theocracy, as Recep Tayyip Erdoğan has done in Turkey—and promising to force ultra-Orthodox Haredi schools, which focus on religious studies, to also teach such basic subjects as math and English.",No,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,X,X,X,X,X,X,X,X,X,X
