ArticleID,Article Name,Sentence Order #,Sentence,HITID,WorkerID,Is_Relevant
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",69,"Moshe Kahlon, whose support Netanyahu may need again, has, for his part, always protected the Supreme Court.",HIT634,Worker634,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",70,Either man might inherit the Likud’s leadership if Netanyahu were forced out.,HIT635,Worker635,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",71,"The former Prime Minister Ehud Olmert, an experienced veteran of similar negotiations, has privately indicated that he doubts senior Likud ministers would be ready to sacrifice their political futures, and give up so many senior positions in the cabinet, just to save the Prime Minister for the few months until his hearings may force him to face trial.",HIT636,Worker636,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",72,A unity government is negotiated.,HIT637,Worker637,1
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",73,This is a radical possibility that may appear less so as the post-election dust settles.,HIT638,Worker638,1
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",74,"If Netanyahu’s pending indictments were not a stumbling block, the conundrum facing both leading parties would militate for a government of national unity, which would keep out the ultra-rightists and the Kahanists, and could expand to include, say, Labor and Kulanu.",HIT639,Worker639,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",75,"Indeed, in ordinary years, such a government would seem irresistible.",HIT640,Worker640,1
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",76,"It might entail a rotation agreement—as Labor and Likud had in a unity government established in 1984—with one leader holding the Prime Minister’s job for the first two years of a four-year term, and the other for the last two.",HIT641,Worker641,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",77,"The President, Reuven Rivlin, concerned about the integrity of civil society and its judicial institutions, is reported to be entertaining this idea.",HIT642,Worker642,1
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",78,It’s hard to believe that a vast majority of voters for both parties wouldn’t see it as a relief.,HIT643,Worker643,1
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",79,Gantz’s animus for Netanyahu is real.,HIT644,Worker644,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",80,"But he was secretly recorded saying that “the door is closed but not locked,” regarding joining with the Likud in a unity government—if Netanyahu’s criminal proceedings don’t get in the way.",HIT645,Worker645,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",81,"This might be interpreted as wanting to wait until the hearings determine, finally, whether the Prime Minister will be indicted.",HIT646,Worker646,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",82,Other arrangements might become plausible as the most obvious options narrow.,HIT647,Worker647,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",83,"Blue and White leaders might break away and join Netanyahu without Gantz, or various Likud leaders might join with Gantz without Netanyahu.",HIT648,Worker648,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",84,"Rationalizations, from both sides, would not be wanting.",HIT649,Worker649,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",85,A unity government is installed.,HIT650,Worker650,1
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",86,"Netanyahu’s proceedings are in the way, however.",HIT651,Worker651,1
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",87,And it is hard to see how any unity government—any leaders other than Netanyahu sycophants in the Likud and right-extremists—will agree to hand Netanyahu new laws that tamper with basic constitutional law.,HIT652,Worker652,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",88,"The only way that he could be moved aside is if Rivlin, who has long been alienated from him, consults with all parties, concedes a virtual tie, and turns to a third member of the Knesset—say, a veteran Likud rival such as Sa’ar—and asks that member to assemble a coalition.",HIT653,Worker653,1
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",89,"The move would be unprecedented, and it would have to be coördinated with Gantz, but he has already made it clear that he would go for a coalition with the Likud sans Netanyahu—if only to keep the Kahanists out.",HIT654,Worker654,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",90,"There is much to learn from this campaign, none of it reassuring.",HIT655,Worker655,1
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",91,"Like Trump’s supporters, Netanyahu’s often seem to so deeply identify with his everyman posturing, his regional bullying, and his nationalist resentments that democratic institutions can be made to appear as just another élitist preoccupation.",HIT656,Worker656,1
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",92,"The Passover Haggadah, which will be read in a couple of weeks’ time, says that the “simple son” is answered with shows of strength.",HIT657,Worker657,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",93,Netanyahu has grasped the lesson.,HIT658,Worker658,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",0,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election Bernard Avishai If the final polls on the Israeli election are to be believed—by law, there will be no more revealed before the voting begins, on Tuesday morning—things are looking better for Prime Minister Benjamin Netanyahu’s Likud Party than for Blue and White, the new centrist party led by the former military Chief of Staff Benny Gantz.",HIT659,Worker659,1
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",1,"The two continue to run neck and neck in the race for a plurality in the Knesset—with about thirty seats each, out of a total of a hundred and twenty.",HIT660,Worker660,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",2,"But both are running with a bloc of smaller parties, and Netanyahu’s bloc seems more likely than Gantz’s to win a sixty-one-seat Knesset majority.",HIT661,Worker661,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",3,The President typically bestows a mandate to form a government on the leader of the party that wins a plurality—except in cases where a bloc of parties led by someone else wins a clear majority.,HIT662,Worker662,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",4,"That is how Netanyahu won in 2009, and it’s why the polls still favor him.",HIT663,Worker663,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",5,"A majority of voters are now either hoping that he will remain in office, or are bracing for it.",HIT664,Worker664,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",6,"In a recent Channel 12 poll, fifty-eight per cent of respondents said that Netanyahu will be the next Prime Minister.",HIT665,Worker665,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",7,But only thirty-six per cent wanted him to be.,HIT666,Worker666,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",8,"Given the quirks of the Israeli electoral system, though, the polls may prove misleading.",HIT667,Worker667,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",9,"The margin of error is around four per cent, which means that it may be impossible to divine the fates of the all-important smaller parties.",HIT668,Worker668,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",10,Each must win three and a quarter per cent of the total vote in order to enter the Knesset; a vote for a party that does not clear that threshold is simply wasted.,HIT669,Worker669,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",11,"Fully seven parties—two in Gantz’s potential bloc, five in Netanyahu’s—have been polling close to extinction at various points in the campaign.",HIT670,Worker670,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",12,"Moreover, according to an April 2nd poll, more than eight per cent of voters are still undecided.",HIT671,Worker671,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",13,So Gantz’s bloc could squeak out a win.,HIT672,Worker672,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",14,Or Netanyahu’s could win in a landslide.,HIT673,Worker673,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",15,"Or either leader could win a plurality for his party, but not a majority for his bloc.",HIT674,Worker674,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",16,"In fact, the polls reveal little about the serious difficulties that either of them, even with a clear win, will face in forming a government.",HIT675,Worker675,0
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",17,Consider the head-spinning possibilities: Gantz wins outright—and his problems begin.,HIT676,Worker676,1
Article1,"Netanyahu, Gantz, and Five Scenarios for the Israeli Election",18,"For Blue and White to win a plurality, a significant number of secular, formerly right-of-center voters will have to support it.",HIT677,Worker677,1
