,sentence,sentence_id
1431,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
1432,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
1433,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
1434,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
1435,"So far, he added, there hasnt been any serious effort to give those a chance.","(4, 1008)"
1436,,"(4, 1009)"
1437,nan,"(4, 1100)"
1438,nan,"(4, 1200)"
1439,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
1440,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
1441,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
1442,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
1443,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
1444,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
1445,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
1446,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
1447,"So far, he added, there hasnt been any serious effort to give those a chance.","(4, 1008)"
1448,,"(4, 1009)"
1449,nan,"(4, 1100)"
1450,nan,"(4, 1200)"
1451,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
1452,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
1453,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
1454,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
1455,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
1456,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
1457,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
1458,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
1459,"So far, he added, there hasnt been any serious effort to give those a chance.","(4, 1008)"
1460,,"(4, 1009)"
1461,nan,"(4, 1100)"
1462,nan,"(4, 1200)"
1463,The Islamic State has finally fizzled.,"(5, 100)"
1464,"Its caliphate, daringly declared from the pulpit of the Great Mosque of al-Nuri, in Iraq, in 2014, had been the size of Britain, ruled eight million people, lured recruits from eighty countries, and threatened to redraw the map of the Middle East.","(5, 101)"
1465,"It ended, in the Syrian farming hamlet of Baghouz, as little more than a junk yard about the size of Central Park, filled with burnt-out vehicles and dilapidated tents.","(5, 102)"
1466,"Tens of thousands of ISIS loyalists, both fighters and their families, opted to surrenderand face life in crammed prisons and dreary detention campsrather than become martyrs in ISISs promised paradise.","(5, 103)"
1467,,"(5, 104)"
1468,The dangers are far from over.,"(5, 200)"
1469,ISIS has sleeper agents.,"(5, 201)"
1470,"There are thousands, General Mazloum Kobani Abdi, the reclusive politician turned commander who led the campaign against ISIS in Syria, told me, when I travelled through the former caliphate last month.","(5, 202)"
1471,"Abu Bakr al-Baghdadi, the Islamic States caliph and the worlds most wanted man, has evaded capture.","(5, 203)"
1472,"ISIS also still has affiliates active from Nigeria to Afghanistan, from Egypt to the Philippines.","(5, 204)"
1473,"Frankly, our job has just started, Mazloum warned.","(5, 205)"
1474,"We are finishing the great battle, then we will fight a different kind of war.","(5, 206)"
1475,,"(5, 207)"
1476,The drive to flush ISIS out of Syrian territory was described as the most successful unconventional military campaign in history by the Middle East Institute last month.,"(5, 300)"
1477,More than a dozen American diplomats and military officials involved in Syria told me the same thing.,"(5, 301)"
1478,"The campaign was distinct from the counterpart operation in neighboring Iraq, where the United States coordinated with a friendly government, retrained its conventional Army, provided sophisticated weaponry, established a headquarters for a coalition of seventy-four countries, and had legal status granted by parliament.","(5, 302)"
1479,,"(5, 303)"
1480,The Islamic State has finally fizzled.,"(5, 100)"
1481,"Its caliphate, daringly declared from the pulpit of the Great Mosque of al-Nuri, in Iraq, in 2014, had been the size of Britain, ruled eight million people, lured recruits from eighty countries, and threatened to redraw the map of the Middle East.","(5, 101)"
